1 [40.0, 178.0, 20.0, 762.0, 0.28742961747556656, 0.802]
2 [97.0, 121.0, 41.0, 741.0, 0.5444664210550418, 0.838]
3 [133.0, 85.0, 63.0, 719.0, 0.6420107719131029, 0.852]
4 [145.0, 73.0, 67.0, 715.0, 0.6739159354566341, 0.86]
5 [149.0, 69.0, 60.0, 722.0, 0.6973895826344928, 0.871]
6 [152.0, 66.0, 62.0, 720.0, 0.7032008436495206, 0.872]
7 [154.0, 64.0, 58.0, 724.0, 0.7157761842497657, 0.878]
8 [154.0, 64.0, 67.0, 715.0, 0.7010917161091141, 0.869]
9 [158.0, 60.0, 68.0, 714.0, 0.7112090189335684, 0.872]
10 [159.0, 59.0, 65.0, 717.0, 0.7189541973792699, 0.876]
11 [162.0, 56.0, 74.0, 708.0, 0.713154378742195, 0.87]
12 [158.0, 60.0, 66.0, 716.0, 0.7144293331713559, 0.874]
13 [160.0, 58.0, 65.0, 717.0, 0.7218448391720105, 0.877]
14 [156.0, 62.0, 57.0, 725.0, 0.7233949650065716, 0.881]
15 [155.0, 63.0, 58.0, 724.0, 0.7187546175342269, 0.879]
16 [151.0, 67.0, 49.0, 733.0, 0.7219858530892435, 0.884]
17 [150.0, 68.0, 51.0, 731.0, 0.7154882067065433, 0.881]
18 [152.0, 66.0, 49.0, 733.0, 0.7250346959451582, 0.885]
19 [155.0, 63.0, 53.0, 729.0, 0.7271967325546784, 0.884]
20 [154.0, 64.0, 51.0, 731.0, 0.7276297597292619, 0.885]
21 [155.0, 63.0, 48.0, 734.0, 0.7358395178597338, 0.889]
22 [153.0, 65.0, 47.0, 735.0, 0.7315551807930905, 0.888]
23 [153.0, 65.0, 48.0, 734.0, 0.7298079406092675, 0.887]
24 [154.0, 64.0, 49.0, 733.0, 0.7310889487996178, 0.887]
25 [155.0, 63.0, 37.0, 745.0, 0.7555962111780373, 0.9]
26 [153.0, 65.0, 42.0, 740.0, 0.7404183946607902, 0.893]
27 [155.0, 63.0, 39.0, 743.0, 0.7519255583709398, 0.898]
28 [154.0, 64.0, 45.0, 737.0, 0.7381069450898143, 0.891]
29 [156.0, 62.0, 48.0, 734.0, 0.7388338764110186, 0.89]
30 [158.0, 60.0, 48.0, 734.0, 0.7447802385762937, 0.892]
31 [157.0, 61.0, 51.0, 731.0, 0.7365863554677722, 0.888]
32 [158.0, 60.0, 51.0, 731.0, 0.7395439315762184, 0.889]
33 [155.0, 63.0, 49.0, 733.0, 0.73409456455315, 0.888]
34 [157.0, 61.0, 51.0, 731.0, 0.7365863554677722, 0.888]
35 [154.0, 64.0, 47.0, 735.0, 0.7345811853024685, 0.889]
36 [154.0, 64.0, 49.0, 733.0, 0.7310889487996178, 0.887]
37 [153.0, 65.0, 45.0, 737.0, 0.7350748804228904, 0.89]
38 [155.0, 63.0, 46.0, 736.0, 0.7393544300241996, 0.891]
39 [154.0, 64.0, 48.0, 734.0, 0.7328309065938202, 0.888]
40 [150.0, 68.0, 45.0, 737.0, 0.725890626674391, 0.887]
41 [155.0, 63.0, 46.0, 736.0, 0.7393544300241996, 0.891]
42 [152.0, 66.0, 46.0, 736.0, 0.7302672134516353, 0.888]
43 [152.0, 66.0, 48.0, 734.0, 0.7267705169263735, 0.886]
44 [153.0, 65.0, 45.0, 737.0, 0.7350748804228904, 0.89]
45 [149.0, 69.0, 43.0, 739.0, 0.726328074456607, 0.888]
46 [149.0, 69.0, 41.0, 741.0, 0.729891270203206, 0.89]
47 [150.0, 68.0, 47.0, 735.0, 0.7223897065856474, 0.885]
48 [154.0, 64.0, 46.0, 736.0, 0.7363398446888184, 0.89]
49 [155.0, 63.0, 50.0, 732.0, 0.7323578675539077, 0.887]
50 [149.0, 69.0, 37.0, 745.0, 0.7371235821709745, 0.894]
[149.0, 69.0, 37.0, 745.0, 0.7371235821709745, 0.894]
precious=0.683483103289	recall=0.801070961984	f_scores=0.737123582171
p_avg=0.284426869645	r_avg=0.317284042111	f_avg=0.299649464737
