1 [38.0, 170.0, 16.0, 776.0, 0.28974723406620273, 0.814]
2 [104.0, 104.0, 58.0, 734.0, 0.561667282345164, 0.838]
3 [131.0, 77.0, 75.0, 717.0, 0.6323475906916832, 0.848]
4 [144.0, 64.0, 77.0, 715.0, 0.6708263721759817, 0.859]
5 [148.0, 60.0, 69.0, 723.0, 0.6959678933367707, 0.871]
6 [153.0, 55.0, 74.0, 718.0, 0.7029463493021726, 0.871]
7 [152.0, 56.0, 73.0, 719.0, 0.701576404540799, 0.871]
8 [152.0, 56.0, 76.0, 716.0, 0.6967459169346728, 0.868]
9 [154.0, 54.0, 78.0, 714.0, 0.6994986605559128, 0.868]
10 [158.0, 50.0, 86.0, 706.0, 0.6986154753714692, 0.864]
11 [156.0, 52.0, 82.0, 710.0, 0.6990510486544609, 0.866]
12 [156.0, 52.0, 58.0, 734.0, 0.7388334277956623, 0.89]
13 [152.0, 56.0, 58.0, 734.0, 0.7267696024618312, 0.886]
14 [146.0, 62.0, 49.0, 743.0, 0.7240630253490995, 0.889]
15 [145.0, 63.0, 49.0, 743.0, 0.7208903977124295, 0.888]
16 [144.0, 64.0, 46.0, 746.0, 0.723115820728776, 0.89]
17 [145.0, 63.0, 42.0, 750.0, 0.733675249443437, 0.895]
18 [147.0, 61.0, 43.0, 749.0, 0.7381911148455327, 0.896]
19 [150.0, 58.0, 53.0, 739.0, 0.7294238715246285, 0.889]
20 [149.0, 59.0, 41.0, 751.0, 0.7482413110801428, 0.9]
21 [150.0, 58.0, 50.0, 742.0, 0.7347910450231708, 0.892]
22 [150.0, 58.0, 49.0, 743.0, 0.7365976980995059, 0.893]
23 [149.0, 59.0, 55.0, 737.0, 0.7227978521858126, 0.886]
24 [151.0, 57.0, 43.0, 749.0, 0.7507409817523183, 0.9]
25 [153.0, 55.0, 46.0, 746.0, 0.7513396337645984, 0.899]
26 [152.0, 56.0, 47.0, 745.0, 0.7464256551804863, 0.897]
27 [152.0, 56.0, 44.0, 748.0, 0.7519722949795311, 0.9]
28 [151.0, 57.0, 42.0, 750.0, 0.752614481228932, 0.901]
29 [151.0, 57.0, 43.0, 749.0, 0.7507409817523183, 0.9]
30 [152.0, 56.0, 43.0, 749.0, 0.7538395389395763, 0.901]
31 [150.0, 58.0, 40.0, 752.0, 0.7532664092425992, 0.902]
32 [150.0, 58.0, 42.0, 750.0, 0.7494973820589296, 0.9]
33 [149.0, 59.0, 43.0, 749.0, 0.7444974092858236, 0.898]
34 [149.0, 59.0, 38.0, 754.0, 0.7539283023755715, 0.903]
35 [149.0, 59.0, 42.0, 750.0, 0.7463646651883219, 0.899]
36 [149.0, 59.0, 41.0, 751.0, 0.7482413110801428, 0.9]
37 [146.0, 62.0, 37.0, 755.0, 0.7463016249705349, 0.901]
38 [145.0, 63.0, 40.0, 752.0, 0.7374117795122357, 0.897]
39 [144.0, 64.0, 36.0, 756.0, 0.7417671520811836, 0.9]
40 [142.0, 66.0, 34.0, 758.0, 0.7390832866706908, 0.9]
41 [140.0, 68.0, 34.0, 758.0, 0.7324847519879505, 0.898]
42 [141.0, 67.0, 31.0, 761.0, 0.7416061754892334, 0.902]
43 [142.0, 66.0, 32.0, 760.0, 0.7429558966319695, 0.902]
44 [140.0, 68.0, 30.0, 762.0, 0.7402422049886983, 0.902]
45 [141.0, 67.0, 30.0, 762.0, 0.743564492807148, 0.903]
46 [141.0, 67.0, 31.0, 761.0, 0.7416061754892334, 0.902]
47 [142.0, 66.0, 31.0, 761.0, 0.7449074602126082, 0.903]
48 [141.0, 67.0, 31.0, 761.0, 0.7416061754892334, 0.902]
49 [140.0, 68.0, 31.0, 761.0, 0.7382874781506137, 0.901]
50 [140.0, 68.0, 30.0, 762.0, 0.7402422049886983, 0.902]
[140.0, 68.0, 30.0, 762.0, 0.7402422049886983, 0.902]
precious=0.673073687146	recall=0.823524567503	f_scores=0.740242204989
p_avg=0.495335338831	r_avg=0.54107644231	f_avg=0.516084898298
