1 [43.0, 194.0, 21.0, 742.0, 0.2853779462959248, 0.785]
2 [100.0, 137.0, 47.0, 716.0, 0.5203585145362234, 0.816]
3 [117.0, 120.0, 63.0, 700.0, 0.5606581585020026, 0.817]
4 [162.0, 75.0, 77.0, 686.0, 0.6801697847819903, 0.848]
5 [182.0, 55.0, 78.0, 685.0, 0.7318928294062244, 0.867]
6 [181.0, 56.0, 77.0, 686.0, 0.7308114168159173, 0.867]
7 [180.0, 57.0, 73.0, 690.0, 0.7341917512428412, 0.87]
8 [177.0, 60.0, 67.0, 696.0, 0.7354641210372792, 0.873]
9 [177.0, 60.0, 66.0, 697.0, 0.7369973438694682, 0.874]
10 [185.0, 52.0, 71.0, 692.0, 0.750005129292741, 0.877]
11 [184.0, 53.0, 65.0, 698.0, 0.7566991644207482, 0.882]
12 [184.0, 53.0, 70.0, 693.0, 0.7489887140462108, 0.877]
13 [183.0, 54.0, 65.0, 698.0, 0.754136651280637, 0.881]
14 [182.0, 55.0, 68.0, 695.0, 0.7469308854214004, 0.877]
15 [184.0, 53.0, 66.0, 697.0, 0.7551444004260705, 0.881]
16 [183.0, 54.0, 61.0, 702.0, 0.7604120311339224, 0.885]
17 [179.0, 58.0, 52.0, 711.0, 0.7644544046014063, 0.89]
18 [176.0, 61.0, 51.0, 712.0, 0.7581179810129637, 0.888]
19 [178.0, 59.0, 51.0, 712.0, 0.7634456933193471, 0.89]
20 [179.0, 58.0, 44.0, 719.0, 0.7777582694009457, 0.898]
21 [179.0, 58.0, 47.0, 716.0, 0.7727154075009901, 0.895]
22 [177.0, 60.0, 43.0, 720.0, 0.7741146913624897, 0.897]
23 [179.0, 58.0, 45.0, 718.0, 0.7760700178632343, 0.897]
24 [180.0, 57.0, 43.0, 720.0, 0.7821060748053619, 0.9]
25 [179.0, 58.0, 43.0, 720.0, 0.7794538821482788, 0.899]
26 [180.0, 57.0, 42.0, 721.0, 0.7838111598625918, 0.901]
27 [179.0, 58.0, 45.0, 718.0, 0.7760700178632343, 0.897]
28 [178.0, 59.0, 41.0, 722.0, 0.7801994283744932, 0.9]
29 [181.0, 56.0, 46.0, 717.0, 0.7796696031726887, 0.898]
30 [178.0, 59.0, 45.0, 718.0, 0.7734104640165057, 0.896]
31 [180.0, 57.0, 46.0, 717.0, 0.7770350414773872, 0.897]
32 [177.0, 60.0, 47.0, 716.0, 0.7673932695456926, 0.893]
33 [181.0, 56.0, 45.0, 718.0, 0.7813546754735722, 0.899]
34 [183.0, 54.0, 44.0, 719.0, 0.7882902521754692, 0.902]
35 [179.0, 58.0, 46.0, 717.0, 0.7743890797028439, 0.896]
36 [180.0, 57.0, 47.0, 716.0, 0.7753592787003999, 0.896]
37 [181.0, 56.0, 47.0, 716.0, 0.7779917832971573, 0.897]
38 [179.0, 58.0, 47.0, 716.0, 0.7727154075009901, 0.895]
39 [179.0, 58.0, 47.0, 716.0, 0.7727154075009901, 0.895]
40 [179.0, 58.0, 49.0, 714.0, 0.7693896733386371, 0.893]
41 [178.0, 59.0, 45.0, 718.0, 0.7734104640165057, 0.896]
42 [179.0, 58.0, 46.0, 717.0, 0.7743890797028439, 0.896]
43 [177.0, 60.0, 48.0, 715.0, 0.7657311121610997, 0.892]
44 [178.0, 59.0, 48.0, 715.0, 0.7683957735447134, 0.893]
45 [176.0, 61.0, 46.0, 717.0, 0.7663820491262608, 0.893]
46 [177.0, 60.0, 49.0, 714.0, 0.7640761396088983, 0.891]
47 [178.0, 59.0, 49.0, 714.0, 0.7667386298156582, 0.892]
48 [179.0, 58.0, 49.0, 714.0, 0.7693896733386371, 0.893]
49 [178.0, 59.0, 44.0, 719.0, 0.775096604453893, 0.897]
50 [178.0, 59.0, 47.0, 716.0, 0.7700600959217653, 0.894]
[178.0, 59.0, 47.0, 716.0, 0.7700600959217653, 0.894]
precious=0.751051683326	recall=0.791107595077	f_scores=0.770060095922
p_avg=0.216078559316	r_avg=0.237176945913	f_avg=0.22593710652
