1 [9.0, 202.0, 4.0, 785.0, 0.08024723185386473, 0.794]
2 [24.0, 187.0, 5.0, 784.0, 0.19978608875725223, 0.808]
3 [37.0, 174.0, 10.0, 779.0, 0.2865218192521408, 0.816]
4 [64.0, 147.0, 11.0, 778.0, 0.44716271226847676, 0.842]
5 [91.0, 120.0, 18.0, 771.0, 0.568297599982109, 0.862]
6 [112.0, 99.0, 31.0, 758.0, 0.6322836019855079, 0.87]
7 [132.0, 79.0, 40.0, 749.0, 0.6887969790692146, 0.881]
8 [134.0, 77.0, 38.0, 751.0, 0.699240783468035, 0.885]
9 [134.0, 77.0, 31.0, 758.0, 0.7122699897613326, 0.892]
10 [136.0, 75.0, 31.0, 758.0, 0.7190800248129853, 0.894]
11 [136.0, 75.0, 34.0, 755.0, 0.7134131455589411, 0.891]
12 [146.0, 65.0, 35.0, 754.0, 0.7443974186178152, 0.9]
13 [139.0, 72.0, 33.0, 756.0, 0.7253502951311526, 0.895]
14 [144.0, 67.0, 35.0, 754.0, 0.7379614514465206, 0.898]
15 [146.0, 65.0, 35.0, 754.0, 0.7443974186178152, 0.9]
16 [143.0, 68.0, 34.0, 755.0, 0.7366137756465686, 0.898]
17 [146.0, 65.0, 39.0, 750.0, 0.7368725045525669, 0.896]
18 [145.0, 66.0, 37.0, 752.0, 0.7374127881827791, 0.897]
19 [147.0, 64.0, 35.0, 754.0, 0.7475908488810606, 0.901]
20 [147.0, 64.0, 39.0, 750.0, 0.7400527428630634, 0.897]
21 [145.0, 66.0, 40.0, 749.0, 0.7318220273245073, 0.894]
22 [147.0, 64.0, 39.0, 750.0, 0.7400527428630634, 0.897]
23 [146.0, 65.0, 40.0, 749.0, 0.7350149871577253, 0.895]
24 [147.0, 64.0, 41.0, 748.0, 0.7363404100511991, 0.895]
25 [145.0, 66.0, 42.0, 747.0, 0.7281417130744984, 0.892]
26 [148.0, 63.0, 44.0, 745.0, 0.7339891200488013, 0.893]
27 [150.0, 61.0, 43.0, 746.0, 0.742071908981519, 0.896]
28 [147.0, 64.0, 41.0, 748.0, 0.7363404100511991, 0.895]
29 [148.0, 63.0, 43.0, 746.0, 0.7358163199048999, 0.894]
30 [150.0, 61.0, 44.0, 745.0, 0.7402382998213648, 0.895]
31 [147.0, 64.0, 43.0, 746.0, 0.7326651357551396, 0.893]
32 [150.0, 61.0, 44.0, 745.0, 0.7402382998213648, 0.895]
33 [148.0, 63.0, 44.0, 745.0, 0.7339891200488013, 0.893]
34 [153.0, 58.0, 44.0, 745.0, 0.7494972445867263, 0.898]
35 [150.0, 61.0, 43.0, 746.0, 0.742071908981519, 0.896]
36 [150.0, 61.0, 41.0, 748.0, 0.745766514659029, 0.898]
37 [151.0, 60.0, 41.0, 748.0, 0.7488773769073106, 0.899]
38 [152.0, 59.0, 42.0, 747.0, 0.7501147898391712, 0.899]
39 [154.0, 57.0, 39.0, 750.0, 0.7618737824520131, 0.904]
40 [152.0, 59.0, 42.0, 747.0, 0.7501147898391712, 0.899]
41 [153.0, 58.0, 38.0, 751.0, 0.7606918070105982, 0.904]
42 [152.0, 59.0, 37.0, 752.0, 0.7594980392514603, 0.904]
43 [153.0, 58.0, 42.0, 747.0, 0.7531919754922435, 0.9]
44 [154.0, 57.0, 39.0, 750.0, 0.7618737824520131, 0.904]
45 [153.0, 58.0, 39.0, 750.0, 0.7588028816260315, 0.903]
46 [154.0, 57.0, 39.0, 750.0, 0.7618737824520131, 0.904]
47 [151.0, 60.0, 37.0, 752.0, 0.7563904259468931, 0.903]
48 [152.0, 59.0, 37.0, 752.0, 0.7594980392514603, 0.904]
49 [153.0, 58.0, 39.0, 750.0, 0.7588028816260315, 0.903]
50 [155.0, 56.0, 36.0, 753.0, 0.770642002051931, 0.908]
[155.0, 56.0, 36.0, 753.0, 0.770642002051931, 0.908]
precious=0.734593674911	recall=0.811514075843	f_scores=0.770642002052
p_avg=0.291517722732	r_avg=0.30478487405	f_avg=0.297181571527
